company,headline,sentiment,date
Merck Co. Inc.,"Reuters
Merck's colorectal cancer therapy fails late-stage trial
Merck said on Wednesday a combination of its experimental drug and blockbuster therapy Keytruda failed a late-stage trial testing it in previously treated...
.
25 Sept 2024",-0.765,
Merck Co. Inc.,"MarketWatch
Merck & Co. Inc. stock underperforms Thursday when compared to competitors
slid 1.75% to $105.27 Thursday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500 Index.
.
27 Jul 2023",-0.6124,23-07-27
Merck Co. Inc.,"Merck.com
FDA Approves Merck’s WINREVAIR™ (sotatercept-csrk), a First-in-Class Treatment for Adults with Pulmonary Arterial Hypertension (PAH, WHO* Group 1)
RAHWAY, N.J.--(BUSINESS WIRE)-- Merck (NYSE: MRK), known as MSD outside of the United States and Canada, announced today that the U.S. Food and Drug...
.
26 Mar 2024",0.6705,24-03-26
Merck Co. Inc.,"Reuters
Merck wins UK approval for lung disease drug acquired in $11 billion deal
UK's Medicines and Healthcare products Regulatory Agency said on Tuesday it had approved Merck's therapy to treat a rare lung condition, marking another win...
.
31 Dec 2024",0.9062,24-12-31
Merck Co. Inc.,"Yahoo Finance
Why Is Merck Stock Trading Higher On Monday?
On Monday, Merck & Co Inc (NYSE:MRK) revealed topline results from the Phase 3 ZENITH study evaluating Winrevair (sotatercept-csrk) in adults with pulmonary...
.
25 Nov 2024",0.0,24-11-25
Merck Co. Inc.,"Reuters
Concern over Merck's Gardasil sales in China sink shares
Merck & Co said on Tuesday that shipments of its Gardasil vaccine in the important China market declined in the second quarter, sparking investor concerns,...
.
30 Jul 2024",0.4588,24-07-30
Merck Co. Inc.,"Corrs Chambers Westgarth
Patent claims to metabolites in Australia: when will use of a prodrug be infringing?
The development of prodrug formulations may present challenges to patent owners seeking to enforce patent claims to the active metabolite.
.
11 Aug 2023",0.4588,23-08-11
Merck Co. Inc.,"Merck KGaA
Rockville Expansion | Merck
Merck, a leading science and technology company, invests more than € 290 million in its biosafety testing capacity at Rockville, Maryland, USA.
.
16 Nov 2022",0.0,22-11-16
Merck Co. Inc.,"Yahoo Finance
Is Merck & Co., Inc. (MRK) Among the Best Low Volatility Stocks to Buy Right Now?
Although valuations are higher than usual, Rechtschaffen believes that with the right efficiencies in place, the market could see a 10% rise, offering...
.
31 Dec 2024",0.6908,24-12-31
Merck Co. Inc.,"Reuters
Merck's RSV shot helps protect infants in mid-to-late stage study
Merck's antibody-based shot met the main goal of a mid-to-late stage trial, when tested to protect infants against a disease caused by the respiratory...
.
23 Jul 2024",0.7783,24-07-23
Merck Co. Inc.,"Insider Monkey
Merck & Co., Inc. (MRK): A Bull Case Theory
Published on October 30, 2024 at 12:44 pm by Ricardo Pillai in News, Stock Analysis ... We came across a bullish thesis on Merck & Co., Inc. (MRK) on Disruptive...
.
30 Oct 2024",0.0,24-10-30
Merck Co. Inc.,"Business Wire
Merck to Acquire EyeBio
Merck (NYSE: MRK), known as MSD outside of the United States and Canada, and Eyebiotech Limited (EyeBio), a privately held ophthalmology-focused biote.
.
29 May 2024",0.2263,24-05-29
Merck Co. Inc.,"Accenture
AWS and Accenture Help Merck Use Cloud Technology to Reduce Drug Discovery Time and Accelerate Clinical Trial Development
At AWS re:Invent, Amazon Web Services, Inc. (AWS), an Amazon.com, Inc. company, today announced it is working with Accenture to help Merck,...
.
29 Nov 2023",0.7269,23-11-29
Merck Co. Inc.,"Fierce Biotech
Merck & Co. signs $208M deal to acquire startup in bid to improve ADC safety
Merck & Co. led the antibody-drug conjugate (ADC) shopping spree last year with its multi-billion dollar deal with Daiichi Sankyo, but now the U.S. pharma...
.
8 Apr 2024",0.431,24-04-08
Merck Co. Inc.,"Business Wire
Merck Announces Phase 3 Trial of Subcutaneous Pembrolizumab With Berahyaluronidase Alfa Met Primary Endpoints
The trial is evaluating the noninferiority of subcutaneous administration of pembrolizumab, Merck's anti-PD-1 therapy, available for intravenous use as...
.
19 Nov 2024",0.0,24-11-19
Merck Co. Inc.,"Business Wire
Merck to Participate in the Citi 2024 Global Healthcare Conference
RAHWAY, N.J.--(BUSINESS WIRE)--Merck (NYSE: MRK), known as MSD outside of the United States and Canada, announced today that Robert M. Davis, chairman and...
.
26 Nov 2024",0.4215,24-11-26
Merck Co. Inc.,"Merck.com
Betty Larson
Betty Larson joined the company in April 2024 as the executive vice president and chief human resources officer.
.
2 Apr 2024",0.0,24-04-02
Merck Co. Inc.,"Business Wire
Merck Announces First-Quarter 2025 Dividend
The Board of Directors has declared a quarterly dividend of $0.81 per share of the company's common stock for the first quarter of 2025.
.
19 Nov 2024",0.296,24-11-19
Merck Co. Inc.,"Merck.com
Inspiring innovation through diversity and inclusion
A diverse and inclusive workforce inspires innovation and is fundamental to our company's success.
.
25 Jan 2024",0.9274,24-01-25
Merck Co. Inc.,"CSRwire
How Merck Is Using 3D Printing To Create Innovative Solutions
3D technology is helping optimize workstreams, shorten turn-around times, reduce costs and drive innovation. Published 08-26-22. Submitted by Merck & Co.,...
.
26 Aug 2022",0.9136,22-08-26
Merck Co. Inc.,"Reuters
Merck's Bridion faces generic threat from drugmaker Hikma
Merck has received a letter that Hikma Pharmaceuticals US unit has sought a pre-patent expiry approval from the US FDA to sell a generic version of its...
.
26 Feb 2024",-0.0772,24-02-26
Merck Co. Inc.,"BioSpace
FDA Approves Merck’s Keytruda for First-Line Treatment of Pleural Mesothelioma
The mesothelioma approval for the Keytruda combination regimen potentially unlocks a $12 billion market opportunity, according to a recent report from...
.
18 Sept 2024",0.8225,
Merck Co. Inc.,"Investing.com
Merck stock downgraded by BMO amid Gardasil, Keytruda concerns
On Friday, BMO Capital Markets adjusted its stance on Merck (NS:PROR) & Co., Inc. (NYSE:MRK) stock, shifting its rating from Outperform to Market Perform.
.
20 Dec 2024",0.0,24-12-20
Merck Co. Inc.,"Business Wire
Merck Enters into Exclusive Global License Agreement with Hansoh Pharma for Investigational Oral GLP-1 Receptor Agonist
Merck (NYSE: MRK), known as MSD outside of the United States and Canada, and Hansoh Pharma, a Chinese biopharmaceutical company, today announced that they...
.
18 Dec 2024",0.7579,24-12-18
Merck Co. Inc.,"Barchart.com
Here's What To Expect From Merck & Co.'s Next Earnings Report
Merck & Co., Inc. (MRK), headquartered in Rahway, New Jersey, is a major player in healthcare. Specializing in pharmaceuticals, vaccines, and animal health,...
.
17 Oct 2024",0.0,24-10-17
Merck Co. Inc.,"Yahoo Finance
Why Merck & Co. (MRK) Is the Best Beginner Stock to Invest in Now?
We recently published a list of 11 Best Beginner Stocks To Invest In Now. In this article, we are going to take a look at where Merck & Co., Inc. (NYSE:MRK)...
.
8 Dec 2024",0.8555,24-12-08
Merck Co. Inc.,"Yahoo Finance
Merck & Co., Inc. (MRK)’s Blockbuster Drugs: A Key Player in Ken Griffin’s Portfolio
In this article, we are going to take a look at where Merck & Co., Inc. (NYSE:MRK) stands against other Ken Griffin's portfolio stocks to buy.
.
20 Nov 2024",0.5994,24-11-20
Merck Co. Inc.,"Pharmaceutical Technology
Ginkgo Bioworks and Merck partner to bolster biologic manufacturing
Ginkgo Bioworks has entered into a new partnership with Merck (MSD) to bolster biologic manufacturing in a deal worth up to $490m .
.
8 Aug 2023",0.2263,23-08-08
Merck Co. Inc.,"Insider Monkey
Why Is Merck & Co., Inc. (MRK) Among the Stocks Ray Dalio’s Bridgewater Is Crazy About?
In this article, we are going to take a look at where Merck & Co., Inc. (NYSE:MRK) stands against the other stocks Ray Dalio's Bridgewater is crazy about.
.
2 Dec 2024",-0.5859,24-12-02
Merck Co. Inc.,"Barchart.com
Merck & Co. Stock: Is Wall Street Bullish Or Bearish?
With a market cap of $258 billion, Merck & Co., Inc. (MRK) is a global healthcare company, operating in the pharmaceutical and animal health sectors.
.
4 Nov 2024",0.0,24-11-04
Merck Co. Inc.,"Yahoo Finance
Merck & Co., Inc. (MRK): Among the Best Dow Stocks to Buy According to Analysts
In this article, we are going to take a look at where Merck & Co., Inc. (NYSE:MRK) stands against the other Dow stocks.
.
27 Oct 2024",0.6369,24-10-27
Merck Co. Inc.,"Reuters
Merck to buy Harpoon Therapeutics for $680 million
Merck & Co said on Monday it would buy cancer drug developer Harpoon Therapeutics for about $680 million, reinforcing its oncology portfolio with...
.
8 Jan 2024",-0.6597,24-01-08
Merck Co. Inc.,"Reuters
US FDA declines to approve Merck's chronic cough drug
The U.S. Food and Drug Administration (FDA) declined to approve Merck's drug for chronic cough, the company said on Wednesday, marking the second rejection...
.
21 Dec 2023",0.0,23-12-21
Merck Co. Inc.,"Bloomberg
Merck Looks to Join the Obesity Drug Frenzy
Merck & Co. is seeking new obesity-fighting drugs called GLP-1s, joining a host of companies angling for a slice of the exploding market.
.
4 Jan 2024",-0.0258,24-01-04
Merck Co. Inc.,"Reuters
Merck sees Gardasil China woes carrying into 2025
Merck & Co said on Thursday that weak sales of Gardasil in China are likely to carry over into 2025 as the vaccine's distributor there reduces inventories...
.
31 Oct 2024",-0.7003,24-10-31
Merck Co. Inc.,"BNN Bloomberg
Merck Snags Chinese Obesity Drug in Nearly $2 Billion Deal
Merck & Co. snagged a potential drug in the burgeoning market for obesity medications in a deal worth as much as $2 billion.
.
18 Dec 2024",0.2263,24-12-18
Merck Co. Inc.,"World Pharmaceutical Frontiers
Merck licenses Hansoh Pharma’s investigational diabetes drug
Merck has signed an exclusive license agreement with Chinese biopharmaceutical company Hansoh Pharma, for HS-10535.
.
19 Dec 2024",0.5719,24-12-19
Merck Co. Inc.,"TechTarget
Merck & Co.'s $40B Acquisition of Pharmaceutical Company Seagen
The prospective Merck & Co. acquisition of Seattle-based biotech firm Seagen would be the largest pharmaceutical acquisition since 2020 if it is completed.
.
4 Aug 2022",0.0,22-08-04
Merck Co. Inc.,"BioSpace
Keytruda Redeems Itself in Head and Neck Cancer as Merck Lands Potential $1.9B I&I Collab
After a 2022 failure, Merck's mega-blockbuster has rallied in head and neck cancer. The company dropped data from a successful Phase III trial as a...
.
8 Oct 2024",-0.8519,24-10-08
Merck Co. Inc.,"Business Wire
Merck and Ridgeback Biotherapeutics Announce Initiation of Phase 3 Study (MOVe-NOW) Evaluating LAGEVRIO™ (molnupiravir) for the Treatment of COVID-19 in High-Risk Adults
The Phase 3 MOVe-NOW clinical trial to evaluate LAGEVRIO TM (molnupiravir), an investigational oral antiviral COVID-19 medicine, for the treatment of adults...
.
5 Dec 2024",0.0,24-12-05
Merck Co. Inc.,"Pharmaceutical Technology
Merck plans €300m investment at new German research centre
Merck KGaA (Merck) has announced an investment of more than €300m ($320.8m) in a new Life Science Research Center at its global headquarters in Darmstadt,...
.
25 Apr 2024",0.0,24-04-25
Merck Co. Inc.,"NJIT News |
Merck and NJIT's New Jersey Innovation Institute Partner on Health Care Startup Development
MDSS will support early-stage biomedical startups with direct investment, access to powerful Azure Cloud computing and opportunities to pilot their...
.
29 Jun 2022",0.9169,22-06-29
Merck Co. Inc.,"Business Wire
Merck to Present New Data From GARDASIL®9 Studies Reinforcing the Importance of Gender-Neutral HPV Vaccination in Adults Up to Age 45 at the International Papillomavirus Conference (IPVC) 2024
Merck to Present New Data From GARDASIL®9 Studies Reinforcing the Importance of Gender-Neutral HPV Vaccination in Adults Up to Age 45 at IPVC 2024.
.
12 Nov 2024",0.6124,24-11-12
Merck Co. Inc.,"SiliconANGLE
Merck’s cloudification strategy sets example for others in critical industries
Pharmaceutical company Merck & Co Inc. has seen its move to the cloud happen gradually at scale to ensure it fulfills both of the aforementioned areas.
.
6 Dec 2022",0.3182,22-12-06
Merck Co. Inc.,"Merck.com
Proteins in space: taking our research to the final frontier
Merck Research Laboratories scientist Paul Reichert works with the International Space Station to drive innovation.
.
29 Jun 2022",0.3818,22-06-29
Merck Co. Inc.,"Yahoo Finance
Merck & Co. Inc. (MRK): Billionaire D.E. Shaw Is Bullish On This Stock Right Now
In this article, we are going to take a look at where Merck & Co. Inc. (NYSE:MRK) stands against the other stocks.
.
27 Dec 2024",0.0,24-12-27
Merck Co. Inc.,"Contract Pharma
Hanmi, Merck Enter Clinical Collaboration & Supply Agreement
Hanmi Pharmaceutical, a biopharma company in Korea that focuses on oncology, obesity/metabolism, and rare diseases, has entered into a Clinical Trial...
.
24 Apr 2024",0.4939,24-04-24
Merck Co. Inc.,"Business Wire
Merck to Present New Long-Term Data for Tulisokibart (MK-7240), an Investigational Anti-TL1A Monoclonal Antibody, in Inflammatory Bowel Disease at UEG Week 2024
Tulisokibart is an investigational humanized monoclonal antibody directed to a novel target, tumor necrosis factor (TNF)-like cytokine 1A (TL1A), that is...
.
26 Sept 2024",-0.0772,
Merck Co. Inc.,"Yahoo Finance
Why Merck & Co. (MRK) Is Among the Best Affordable Stocks to Buy Right Now
In this article, we are going to take a look at where Merck & Co., Inc. (NYSE:MRK) stands against other best affordable stocks to buy.
.
6 Dec 2024",0.8555,24-12-06
Merck Co. Inc.,"Yahoo Finance
Is Merck & Co., Inc. (MRK) the Best Pharma Dividend Stock to Buy In 2024?
In this article, we are going to take a look at where Merck & Co., Inc. (NYSE:MRK) stands against the other pharma dividend stocks.
.
30 Dec 2024",0.6369,24-12-30
Merck Co. Inc.,"Fortune
J&J, Merck, Boston Scientific go on $6.4B buying spree
In some cases, drugmakers are paying more than double a company's stock price to secure promising therapies.
.
8 Jan 2024",0.6249,24-01-08
Merck Co. Inc.,"PR Newswire
Phanes Therapeutics, Inc. Announces Clinical Trial Collaboration and Supply Agreement with Merck to Evaluate PT886 in Combination with KEYTRUDA® (pembrolizumab)
PT886 is Phanes' first-in-class bispecific antibody targeting claudin 18.2 and CD47; KEYTRUDA® (pembrolizumab) is Merck's anti-PD-1.
.
16 Oct 2023",0.4939,23-10-16
Merck Co. Inc.,"Business Wire
Merck to Participate in the Jefferies London Healthcare Conference
RAHWAY, N.J.--(BUSINESS WIRE)--Merck (NYSE: MRK), known as MSD outside of the United States and Canada, announced today that Joseph Romanelli, president,...
.
14 Nov 2024",0.4215,24-11-14
