company,headline,sentiment,date
Travellers Companies Inc.,Investopedia Travelers Stock Hit a Record High—Here's Why Shares of The Travelers Companies jumped after reporting core income doubled as premiums and investment income rose while catastrophe insurance payments... .,-0.4939,
Travellers Companies Inc.,marketech apac Traveloka most preferred online travel company of mudik travellers in Indonesia: YouGov A latest research from market research company YouGov reveals that Jakarta-based Traveloka is the most preferred online travel company for bookings in the said... .,0.0,
Travellers Companies Inc.,Fast Company Travelers are turning to package deals more after the pandemic The zest for the holiday package business is a bright spot for the travel industry as worries have grown that the post-pandemic enthusiasm for air travel... .,0.6908,
Travellers Companies Inc.,"Breaking Bourbon Traveller Whiskey Review The first celebrity-themed whiskey associated with Buffalo Trace, Traveller Whiskey offers a unique flavor profile that will appeal to the masses,... .",0.0,
Travellers Companies Inc.,"Business Wire New eSIM Offering From FlightHub Provides Canadian Travellers With up to 80% Savings Through Partnership With CELITECH FlightHub™, a Momentum Ventures subsidiary and a leading Canadian online travel agency has announced the launch of a new eSIM travel card in partnership... .",0.0,
Travellers Companies Inc.,Money.ca Best Travel Insurance in Canada for 2024 Every Canadian traveller needs travel insurance in case they get sick or injured. We've prepared a guide to the best travel insurance in Canada. .,0.6486,
Travellers Companies Inc.,"SunStar Philippines Travellers International Hotel Group, Inc. appoints new leaders TIHGI, owner and operator of Newport World Resorts (NWR), has appointed Nilo Thaddeus Rodriguez as President and Chief Executive Officer, and Lance Gautreaux... .",0.0,
Travellers Companies Inc.,"InPublishing Ink acquires global Business Traveller brands Travel media content company Ink, has announced the acquisition of all of the Business Traveller brands – media that serves the business travel community... .",0.0,
Travellers Companies Inc.,"Reinsurance News Travelers set to acquire Corvus Insurance for $435m The Travelers Companies, Inc. has agreed to acquire cyber insurance managing general underwriter Corvus Insurance Holdings, Inc. for approximately $435 million. .",0.2732,
Travellers Companies Inc.,The Globe and Mail Auditor-General’s ArriveCan report finds ‘glaring disregard’ for basic management practices Report of federal spending released Monday concludes IT staffing firm GC Strategies was directly involved in setting terms for $25-million contract it... .,0.0,
Travellers Companies Inc.,"CNBC Insurer Travelers beats profit estimate on underwriting strength, investment gains Travelers Companies ' third-quarter profit beat Wall Street expectations as higher underwriting gains and investment income more than offset steep catastrophe... .",0.9153,
Travellers Companies Inc.,"Condé Nast Traveler The Best Cruise Lines in the World: 2024 Readers’ Choice Awards These are the best cruises in the world, as voted by our readers. View the Readers' Choice Award winners for best cruise lines as a list with scores here. .",0.9726,
Travellers Companies Inc.,"GGRAsia Travellers International 2023 GGR up 7pct, to US$600mln Gross gaming revenues (GGR) for Travellers International Hotel Group Inc, the owner and operator of the Newport World Resorts casino complex (pictured) in... .",-0.4767,
Travellers Companies Inc.,"Los Angeles Times Travelers is the latest California insurer to raise rates. How to find coverage in your area Travelers Insurance, one of California's largest home and auto insurers, is set to increase its rates by an average of 15%. .",0.3182,
Travellers Companies Inc.,Inside Asian Gaming Newport World Resorts operator Travellers to spend US$172 million on IR expansion projects in 2024 Php10 billion (US$172 million) to be spent by its gaming and leisure arm Travellers International Hotel Group Inc. .,0.0,
Travellers Companies Inc.,"Skies Mag Canada’s newest jet-sharing program matches like-minded travellers on private flights Eclipse Air Charter is launching a new aerial ridesharing program, modelled after Uber X Share and similar apps, with the goal of matching like-minded... .",0.3597,
Travellers Companies Inc.,"Reinsurance News Travelers expands cyber capabilities with acquisition of Corvus Insurance Property and casualty insurer, The Travelers Companies, Inc. has completed its previously announced acquisition of Corvus Insurance Holdings, Inc. .",-0.4588,
Travellers Companies Inc.,"BTN Europe Traveller profiles – what’s the big deal? Once a lowly set of five or six data fields, profiles have the potential to become the power centre of corporate travel management. .",-0.25,
Travellers Companies Inc.,Philstar.com Non-life insurance firms placed under conservatorship The Insurance Commission (IC) has placed two non-life insurance firms under conservatorship amid their inability to comply with certain rules and regulations... .,-0.1531,
Travellers Companies Inc.,"The Textile Magazine 100 years of AB Carter – Your demands are our solutions Globally renowned manufacturer of rings and ring travellers, AB Carter has also established a very strong presence in India and has an ambitious plan going... .",0.8122,
Travellers Companies Inc.,"CBRE CBRE Arranges 41,646-Square-Foot Lease for Traveler’s Insurance CBRE negotiated a 66-month 41646-sq.-ft.-office lease for Traveler's Insurance. .",0.0,
Travellers Companies Inc.,"Philstar.com Kevin Tan named AGI president; Travellers ushers in new leadership The 44-year-old Kevin Tan is taking over as president of the listed holding company of his father, tycoon Andrew Tan, in line with the retirement of key... .",0.0,
Travellers Companies Inc.,"Insider Monkey Is The Travelers Companies Inc. (TRV) The Most Undervalued Insurance Stock To Invest In? According to Insider Monkey's database of over 900 hedge funds, 38 hedge funds held stakes in The Travelers Companies Inc. (NYSE:TRV) in Q2 2024. This brings... .",0.0,
