company,headline,sentiment
DuPont de Nemours Inc,"DuPont
DuPont Names Recipients of 2023 Lavoisier Medal and Pedersen Award
DuPont (NYSE:DD) today announced the recipients of the company's 2023 Lavoisier Medal for Lifetime Technical Achievement and the prestigious Pedersen Award.
.
7 Sept 2023",0.9217
DuPont de Nemours Inc,"Insider Monkey
12 Best Hydrogen and Fuel Cell Stocks to Buy for 2025
Number of Hedge Fund Holders: 47. DuPont de Nemours, Inc. (NYSE:DD), headquartered in Delaware, is a technology-driven materials and solutions provider...
.
26 Dec 2024",0.7351
DuPont de Nemours Inc,"DuPont
DuPont Leaders to Discuss Sustainability and Innovation in Semiconductor Materials at Strategic Materials Conference
Randy King Will Give Keynote; Scott Collick to Join Sustainability Session. WILMINGTON, Del., Sept. 28, 2023 – DuPont (NYSE: DD) today announced that Randal...
.
28 Sept 2023",0.5859
DuPont de Nemours Inc,"DuPont
DuPont Joins SEMI Foundation’s Semiconductor PRIDE Initiative as a Founding Member
Semiconductor PRIDE is committed to advancing LBGTQ+ equity and inclusion within the semiconductor industry. WILMINGTON, Del., Dec. 18, 2024 – DuPont (NYSE:...
.
18 Dec 2024",0.8109
DuPont de Nemours Inc,"Reuters
DuPont sets $1 bln stock buyback target, hikes dividend after Q4 profit beat
DuPont de Nemours announced a new $1 billion stock repurchase program and a 6% rise in its quarterly dividend on Tuesday after it beat Wall Street estimates...
.
6 Feb 2024",0.4404
DuPont de Nemours Inc,"ABC27
DuPont Wins Two R&D 100 Awards
WILMINGTON, Del., Aug. 15, 2024 /PRNewswire/ -- DuPont (NYSE: DD) today announced that it has won two 2024 R&D 100 Awards in the Mechanical/Materials...
.
15 Aug 2024",0.9246
DuPont de Nemours Inc,"GlobeNewswire
United States Polypropylene Market Analysis, Competition, and Opportunities, 2024-2029 Featuring Exxon Mobil, Borealis Compounds, BASF, RIL, LG Chem America, and DuPont de Nemours
United States Polypropylene Market was valued at USD 18.64 billion in 2023 and is anticipated to project steady growth of 3.95% through 2029.
.
30 May 2024",0.9136
DuPont de Nemours Inc,"The Business Times
DuPont beats profit estimates, raises full-year forecasts
INDUSTRIAL materials maker DuPont de Nemours beat Wall Street estimates for first-quarter profit and raised its full-year forecasts on Wednesday (May 1),...
.
1 May 2024",0.7003
DuPont de Nemours Inc,"DuPont
Launch Campaign Wins Bronze Effie Award
DuPont™ Kevlar® EXO™ Launch Campaign Wins Bronze Effie Award. Wilmington, Delaware – June 28, 2024 – DuPont (NYSE: DD) is proud to announce that its launch...
.
28 Jun 2024",0.9552
DuPont de Nemours Inc,"Dallas Innovates
Irving’s Commercial Metals Co. Appoints Chief Strategy Officer
Irving-based Commercial Metals Co. has appointed Kekin Ghelani as senior vice president, chief strategy officer. Ghelani will be responsible for guiding the...
.
4 Oct 2024",0.6486
DuPont de Nemours Inc,"Wilmington Star-News
Should DuPont be held accountable in the GenX crisis? State, local leaders think so.
The company that owned the chemical plant for three decades hasn't faced accountability. That company hasn't been fined or forced to shut down by the state.
.
16 Jan 2023",-0.7964
DuPont de Nemours Inc,"MarketWatch
DuPont de Nemours Inc. stock underperforms Wednesday when compared to competitors
Shares of DuPont de Nemours Inc. DD. +0.79%. shed 1.14% to $76.90 Wednesday, on what proved to be an all-around rough trading session for the stock market,...
.
8 Feb 2023",0.296
DuPont de Nemours Inc,"Saipan Tribune
Class action settlement reached on contamination from PFAS
Office of the Attorney General said several class action settlements have been reached to resolve claims of public water systems against certain companies...
.
4 Jun 2024",0.6705
DuPont de Nemours Inc,"Investopedia
Top 5 Companies Owned by DuPont
E.I. Du Pont De Nemours and Company was founded in 1802 as a gunpowder mill by Éleuthère Irénée du Pont.1 Most of us know it by its more common name,...
.
27 Apr 2024",0.2023
DuPont de Nemours Inc,"GuruFocus
DuPont de Nemours Inc's Dividend Analysis
DuPont de Nemours Inc's revenue has increased by approximately 11.10% per year on average, a rate that outperforms approximately 54.82% of global competitors.
.
27 Feb 2024",0.2732
DuPont de Nemours Inc,"PR Newswire
DuPont to Feature Innovative Electronics Products and Solutions at Electronica 2024
PRNewswire/ -- As the demand for advanced technology surges, DuPont will be featuring its extensive portfolio of innovative products and solutions at...
.
12 Nov 2024",0.8271
DuPont de Nemours Inc,"MarketWatch
DuPont de Nemours Inc. stock outperforms market on strong trading day
Shares of DuPont de Nemours Inc. DD. +2.91%. rallied 2.03% to $69.22 Thursday, on what proved to be an all-around favorable trading session for the stock...
.
16 Mar 2023",0.8225
DuPont de Nemours Inc,"Reuters
DuPont sues French aerospace company over flame-barrier technology
A unit of chemical giant DuPont de Nemours Inc sued a French manufacturing company for patent infringement in Delaware federal court over fire-prevention...
.
17 Jun 2022",-0.4767
DuPont de Nemours Inc,"PR Newswire
DuPont Completes Acquisition of Spectrum Plastics Group
WILMINGTON, Del., Aug. 1, 2023 /PRNewswire/ -- DuPont (NYSE: DD) today announced that it has completed the previously announced acquisition of Spectrum...
.
1 Aug 2023",0.0
DuPont de Nemours Inc,"Delaware Business Times
DuPont buys Donatelle Plastics to boost medical device portfolio
In a sign of doubling down on the future of a “new DuPont,” Delaware's chemical company has now signed an agreement to buy Donatelle Plastics Incorporated.
.
25 Jun 2024",0.7096
DuPont de Nemours Inc,"PR Newswire
DuPont Water Technologies Featured in Avoided-Emissions Use Case by World Business Council for Sustainable Development
FilmTec™ membranes highlighted in WBCSD's avoided emissions use case pilot project. WILMINGTON, Del., Dec. 3, 2024 /PRNewswire/ -- DuPont Water Solutions,...
.
3 Dec 2024",-0.34
DuPont de Nemours Inc,"DuPont
Mechelen, Belgium plant now runs on 100% renewable energy!
The DuPont Vespel Parts and Shapes Mechelen site in Belgium has fully transitioned to operating on renewable electricity, as of July 1 st , 2024.
.
1 Jul 2024",0.3382
DuPont de Nemours Inc,"IndustryWeek
DuPont Preps Split Into Three Companies
The leaders of DuPont de Nemours Inc. plan to separate the holding company's electronics and water divisions from its core industrial chemical businesses.
.
23 May 2024",0.0
DuPont de Nemours Inc,"The News Journal
DuPont is splitting into 3 companies ... again. What does this mean for Delaware?
Stop us if you've heard this one before: DuPont is splitting into three companies. The historic Delaware-founded multinational chemical company...
.
23 May 2024",-0.296
DuPont de Nemours Inc,"Investopedia
DuPont Agrees to Sell $1.8 Billion Resins Unit to Jordan Co. It Refocuses
Materials manufacturer DuPont de Nemours Inc. (DD) has agreed to sell its 80.1% controlling stake in Delrin to private equity firm The Jordan Company in a...
.
21 Aug 2023",0.4404
DuPont de Nemours Inc,"PR Newswire
DuPont Launches Tyvek® with Renewable Attribution in Support of Sustainable Healthcare Packaging
WILMINGTON, Del., Nov. 7, 2024 /PRNewswire/ -- DuPont (NYSE: DD) today announced the launch of Tyvek® with Renewable Attribution (RA), an extension of the...
.
7 Nov 2024",0.4019
DuPont de Nemours Inc,"Seeking Alpha
DuPont: Legal Risks Keep The Stock In Hold Territory (DD)
DuPont's unresolved PFAS litigation poses a major risk, despite the settlement in 2023 covering water district claims. See why DD stock is a Hold.
.
15 Oct 2024",-0.5423
DuPont de Nemours Inc,"Barron's
DuPont Stock Has Taken Off. Expect ‘Underperformance.’
While DuPont de Nemours' plan to break itself into three pieces has excited investors, recent gains may have taken the stock too high, driving one analyst...
.
7 Oct 2024",0.5859
DuPont de Nemours Inc,"MyWabashValley.com
DuPont Files Complaint with the International Trade Commission
WILMINGTON, Del., Oct. 9, 2024 /PRNewswire/ -- DuPont (NYSE:DD) today announced it has filed a complaint with the United States International Trade...
.
9 Oct 2024",-0.1531
DuPont de Nemours Inc,"Modern Distribution Management
DuPont to Split into 3 Public Companies, Appoints New CEO
Chemicals and materials manufacturing conglomerate DuPont de Nemours Inc. — widely known as DuPont — plans to split the company three ways in a...
.
23 May 2024",0.0
DuPont de Nemours Inc,"DuPont
DuPont Recognized with Two Sustainability Awards from Business Intelligence Group
WILMINGTON, Del., Aug. 6, 2024 — DuPont (NYSE: DD) has been recognized with two 2024 Sustainability Awards from the Business Intelligence Group...
.
6 Aug 2024",0.9042
DuPont de Nemours Inc,"Manufacturing Dive
DuPont completes purchase of Spectrum Plastics Group for $1.75B
Chemical giant DuPont de Nemours Inc. closed the sale of its $1.75 billion acquisition of medical device manufacturer Spectrum Plastics Group.
.
3 Aug 2023",0.0
DuPont de Nemours Inc,"Reuters
DuPont to shed mobility and materials unit in $11 bln Celanese deal
DuPont said on Friday it would sell most of its mobility and materials business to Celanese Corp for $11 billion, as the industrial materials maker...
.
18 Feb 2022",0.0
DuPont de Nemours Inc,"AJC.com
DuPont, four others paid $45M to settle Rome ‘forever chemicals’ water case
DuPont and four other makers of toxic “forever chemicals” agreed to pay the city of Rome $45 million total in damages to settle a lawsuit.
.
29 Mar 2024",-0.4767
DuPont de Nemours Inc,"PR Newswire
DuPont to Complete Sale of ~80% Ownership in Delrin® Business to TJC
WILMINGTON, Del., Nov. 1, 2023 /PRNewswire/ -- DuPont (NYSE: DD) announced that today it will complete its previously announced sale of an 80.1% ownership...
.
1 Nov 2023",0.0
DuPont de Nemours Inc,"C&EN
DuPont biomaterial business emerges as the new firm Covation
The former DuPont business has a new name, Covation Biomaterials, and a new CEO, longtime DuPont executive Michael Saltzberg.
.
2 Jun 2022",0.0
DuPont de Nemours Inc,"DuPont
DuPont and Desun Unveil Flexible Solar Panels at Intersolar Europe 2024
DuPont and Desun Energy officially launched flexible solar panels featuring DuPont™ Tedlar® frontsheet today at Intersolar Europe 2024, taking place from...
.
19 Jun 2024",0.6597
DuPont de Nemours Inc,"Benzinga
Amazon, Disney, DuPont, Leidos And A Financial Stock On CNBC's 'Final Trades'
On CNBC's “Halftime Report Final Trades,” Rob Sechan of NewEdge Wealth named Comerica Incorporated. CMA. as his final trade. On Nov.
.
6 Nov 2024",0.0772
DuPont de Nemours Inc,"DuPont
Scholarship Awarded to STEM Students through SPE Foundation Sponsorship Program
WILMINGTON, Del. Jan. 10, 2024 – DuPont™ Tedlar® and the SPE (Society of Plastic Engineers) Foundation announced that two students have been awarded the...
.
10 Jan 2024",0.6597
DuPont de Nemours Inc,"Law360
DuPont, Corteva Must Face Pension Benefits Class Action
Chemical companies DuPont and Corteva can't escape a class action claiming they illegally stripped retirement benefits from hundreds of workers following a...
.
18 Jun 2024",0.5693
DuPont de Nemours Inc,"Reuters
DuPont to sell majority stake in $1.8 billion Delrin resins unit
Industrial materials maker DuPont De Nemours said on Monday it has agreed to sell an 80.1% stake in its Delrin resins unit to private equity firm TJC,...
.
21 Aug 2023",0.2732
DuPont de Nemours Inc,"Yahoo Finance
Here's Why You Should Add DuPont Stock to Your Portfolio Now
DuPont de Nemours, Inc.'s DD shares have gained 12% over the past three months. It is expected to gain from its innovation-driven investment,...
.
1 Oct 2024",0.802
DuPont de Nemours Inc,"DuPont
DuPont and Menatek announce collaboration in the Global Bearing Market with NAZ Bearings
The 2024 JSAE events serve as excellent opportunities to showcase latest innovations from MOLYKOTE specialty lubricants and Vespel Parts and Shapes.
.
22 May 2024",0.743
DuPont de Nemours Inc,"GlobeNewswire
Healthcare Cleanroom Consumables Strategic Business Report 2024, Featuring Profiles of 35+ Key Players Including Dow, DuPont de Nemours, Kimberly-Clark, Nitritex, Texwipe and Valutek
Dublin, Dec. 06, 2024 (GLOBE NEWSWIRE) -- The.
.
6 Dec 2024",0.0
DuPont de Nemours Inc,"Inquirer.com
At DuPont, profits are up, inflation is cooling, and board chief Ed Breen is buying, selling and spinning businesses like a hedge fund
Shares of DuPont de Nemours Inc., the Wilmington-based materials maker, jumped 4% Wednesday after new chief executive Lori Koch and chief financial officer...
.
31 Jul 2024",0.765
DuPont de Nemours Inc,"MarketWatch
DuPont de Nemours Inc. stock underperforms Tuesday when compared to competitors despite daily gains
Shares of DuPont de Nemours Inc. DD. +2.91%. inched 0.23% higher to $73.49 Tuesday, on what proved to be an all-around grim trading session for the stock...
.
3 Oct 2023",-0.7666
DuPont de Nemours Inc,"Reuters
DuPont sees China demand returning, raises full-year forecasts
Industrial materials maker DuPont de Nemours said it sees demand returning in China and raised its full-year forecasts on Wednesday, sending shares of the...
.
1 May 2024",0.0516
DuPont de Nemours Inc,"Forbes
DuPont Bets On Electronics 3D Printing
DuPont has acquired specialty materials company Rogers. What will it be using its electronics 3D printing materials for?
.
7 Mar 2022",0.0
DuPont de Nemours Inc,"DuPont
DuPont Names Drew Chambers Global Business Director for Lithography Technologies
WILMINGTON, Del., Jan. 22, 2024 — DuPont (NYSE: DD) today announced that Drew Chambers has been named global business director, Lithography Technologies...
.
22 Jan 2024",0.0
DuPont de Nemours Inc,"Reuters
DuPont seeks US Supreme Court review after $40 million PFAS cancer verdict
DuPont de Nemours Inc. on Friday asked the U.S. Supreme Court to review whether a lower court inappropriately hamstrung its defense during trial over claims...
.
30 Jun 2023",0.4019
DuPont de Nemours Inc,"GlobeNewswire
Specialty Gases Market Report 2024, Featuring Profiles of
The specialty gases market size has grown strongly in recent years, from $11.74 billion in 2023 to $12.77 billion in 2024 at a compound annual growth rate (...
.
14 Nov 2024",0.5719
DuPont de Nemours Inc,"Barchart.com
How Is DuPont’s Stock Performance Compared To Other Materials Stocks?
Wilmington, Delaware-based DuPont de Nemours, Inc. (DD) provides technology-based materials and solutions. With a market cap of $34.3 billion, the company...
.
18 Sept 2024",0.1779
DuPont de Nemours Inc,"Manufacturing Dive
DuPont to sell 80% of Delrin business for $1.8B
Chemical titan DuPont de Nemours will sell 80.1% of its Delrin resin business to private equity firm TJC for $1.8 billion, the company announced Monday.
.
21 Aug 2023",0.0
DuPont de Nemours Inc,"EHS Daily Advisor
Ohio Reaches $110 Million Settlement with DuPont
The state of Ohio recently reached a settlement of $110 million with The Chemours Co., Dupont De Nemours Inc., and Corteva Inc. to resolve legal claims of...
.
8 Jan 2024",0.5719
DuPont de Nemours Inc,"PR Newswire
USD 9.33 billion growth in Flavors And Fragrances Market | Evolving Opportunities with DuPont de Nemours Inc., Firmenich SA, Givaudan SA, Kerry Group Plc, McCormick and Company Inc. | Technavio
PRNewswire/ -- The flavors and fragrances market potential growth difference will be USD 9.33 billion from 2020 to 2025, as per the latest market analysis.
.
20 Jun 2022",0.7783
DuPont de Nemours Inc,"PR Newswire
Industrial Energy Efficiency Services Market Size to grow by USD 2.53 billion | DuPont de Nemours Inc. and Enel Spa Among Key Vendors | Technavio
PRNewswire/ -- According to the report ""Industrial Energy Efficiency Services Market by Service and Geography - Forecast and Analysis 2021-2025"", the market...
.
11 Apr 2022",0.802
DuPont de Nemours Inc,"DuPont
DuPont Announces Leadership Transition
DuPont (NYSE: DD) today announced that its Board of Directors has selected Lori D. Koch, DuPont's Chief Financial Officer, to succeed Edward D. Breen as the...
.
22 May 2024",0.4939
DuPont de Nemours Inc,"Delaware Business Times
DuPont to split into three companies, Breen to step down
Right before the stock market closed for the day, DuPont announced that it would split into three companies. CEO Ed Breen also announced that he would be...
.
22 May 2024",0.0
DuPont de Nemours Inc,"Richmond Times-Dispatch
DuPont settles with Chesterfield workers for $3.6 million in back pay
DuPont has settled with union employees at its Chesterfield County facility that would return certain job functions to union employees and pay out more than...
.
18 Apr 2023",0.0772
DuPont de Nemours Inc,"Newsweek
Clarence Thomas Warns of Domino Effect From Supreme Court Decision
SCOTUS's decision not to hear a petition from DuPont spurred a dissenting opinion from Justice Thomas.
.
21 Nov 2023",0.765
DuPont de Nemours Inc,"The Fayetteville Observer
One year later, Cumberland County tainted water lawsuit against Chemours still unresolved
Cumberland County lawsuit against Chemours over contaminated drinking water advances slowly in the courts.
.
22 Mar 2023",-0.4215
DuPont de Nemours Inc,"DuPont
DuPont Announces 2024 Lavoisier Medal and Pedersen Award Recipients
Company proudly honors four scientists whose innovations have made a significant impact for customers, industries and the world. WILMINGTON, Del., Sept.
.
10 Sept 2024",0.936
DuPont de Nemours Inc,"Yahoo Finance
DuPont de Nemours (DD) Loses -9.28% in 4 Weeks, Here's Why a Trend Reversal May be Around the Corner
DuPont de Nemours (DD) has become technically an oversold stock now, which implies exhaustion of the heavy selling pressure on it.
.
31 Dec 2024",-0.7184
DuPont de Nemours Inc,"Tampa Bay Times
Florida sues DuPont, other companies over toxic firefighting foam
Florida is suing the makers of certain firefighting foams, accusing them of polluting the environment and potentially sickening people with chemicals.
.
3 May 2022",-0.6249
DuPont de Nemours Inc,"FinancialContent
DuPont Is the Unexpected Benefactor of the AI Boom
Please Enable Cookies. www.laserfocusworld.com is using a security service for protection against online attacks. This process is automatic.
.
11 Nov 2024",0.2023
DuPont de Nemours Inc,"DuPont
DuPont to feature advanced mobility solutions at TMC 2024 in China
Qingdao, China, July 4, 2024—DuPont (NYSE:DD) is participating at the 16th Automotive Powertrain Technology Congress (TMC 2024) at booth no.
.
4 Jul 2024",0.128
DuPont de Nemours Inc,"PR Newswire
DuPont Commits to Net-Zero Emissions by 2050
Company exceeds its 2030 1.5°C Climate Goals, Strengthens Commitment on Scope 3 Target. WILMINGTON, Del., Sept. 19, 2024 /PRNewswire/ -- DuPont (NYSE: DD)...
.
19 Sept 2024",0.6908
DuPont de Nemours Inc,"DuPont
DuPont Names Drew Chambers Global Business Director for Lithography Technologies
WILMINGTON, Del., Jan. 23, 2024 —DuPont (NYSE: DD) today announced that Sanjay Kotha has been named global business director of the CMP Technologies...
.
23 Jan 2024",0.0
DuPont de Nemours Inc,"PR Newswire
DuPont Introduces Conductive Tape for Use as Dry Electrode in Biosignal Monitoring
PRNewswire/ -- DuPont (NYSE:DD) today announced that it is introducing DuPont™ Liveo™ Soft Skin Conductive Tape 1-3150 – a silicone-based thermoset adhesive...
.
26 Oct 2023",0.0
DuPont de Nemours Inc,"MarketWatch
DuPont de Nemours Inc. stock falls Monday, underperforms market
Shares of DuPont de Nemours Inc. DD. -1.74%. slid 2.48% to $72.80 Monday, on what proved to be an all-around favorable trading session for the stock market,...
.
6 Mar 2023",0.6486
DuPont de Nemours Inc,"PR Newswire
DuPont Announces Regular Quarterly Dividend on Common Stock
WILMINGTON, Del., Oct. 16, 2024 /PRNewswire/ -- DuPont (NYSE: DD) today announced that its Board of Directors has declared a quarterly dividend of...
.
16 Oct 2024",0.0
DuPont de Nemours Inc,"Bloomberg.com
DuPont’s Water Unit Draws Interest From Potential Buyers
DuPont de Nemours Inc.'s water treatment business, which the US chemicals group is planning to spin out, is drawing separate takeover interest from...
.
24 Jun 2024",0.7184
DuPont de Nemours Inc,"Verified Market Reports
Top Plant Based Protein Companies
Top Plant Based Protein Companies Roquette Frères Le Romain, Ingredion Incorporated, Kerry Group, DuPont de Nemours, Inc., And So On.
.
27 Oct 2023",0.3818
DuPont de Nemours Inc,"Statista
DuPont: revenue 2023
The chemical company DuPont generated over 12 billion US dollars of revenue in 2023. DuPont, with the full name EI du Pont de Nemours and Company, is a...
.
11 Nov 2024",0.0
DuPont de Nemours Inc,"MLive.com
Saginaw could join class action cases related to ‘forever chemicals’ in drinking water
Saginaw City Manager Tim Morales said Saginaw's pursuit of settlement claims was not triggered by any PFAS discovered in the city's municipal water system,...
.
20 Nov 2023",0.296
DuPont de Nemours Inc,"Yahoo Finance
With 75% ownership of the shares, DuPont de Nemours, Inc. (NYSE:DD) is heavily dominated by institutional owners
If you want to know who really controls DuPont de Nemours, Inc. ( NYSE:DD ), then you'll have to look at the makeup of...
.
8 Dec 2022",0.3612
DuPont de Nemours Inc,"DuPont
DuPont Opens New Adhesives Manufacturing Facility
DuPont (NYSE: DD) today held a ceremony to officially open its new adhesives production facility in Zhangjiagang (ZJG), East China. The new facility will...
.
27 Sept 2023",0.0
DuPont de Nemours Inc,"DuPont
DuPont Wins Four R&D100 Awards
Receives Silver Medal in Special Recognition Green Tech Category. WILMINGTON, Del., Aug. 23, 2023 – DuPont (NYSE: DD) today announced that it has won four...
.
23 Aug 2023",0.9451
DuPont de Nemours Inc,"Nasdaq
Is DuPont de Nemours Stock Underperforming the S&P 500?
Wilmington, Delaware-based DuPont de Nemours, Inc. (DD) provides technology-based materials and solutions. With a market cap of $32.4 billion, the company...
.
20 Dec 2024",0.1779
DuPont de Nemours Inc,"WaterWorld
DuPont to spin out $1.5 billion water tech business
Chemicals and materials conglomerate DuPont de Nemours Inc. will spin off its water business as part of a broader plan to split into three companies.
.
24 May 2024",0.0
DuPont de Nemours Inc,"Newswire :) Press Release Distribution
Triago Raises Capital for $510 Million Direct Deal on Behalf of BPGC Management
The target of the standalone deal - done outside of a traditional PE fund structure - is the Clean Technologies business of materials group DuPont de...
.
31 Jan 2022",0.6908
DuPont de Nemours Inc,"Mergers & Acquisitions
Jordan Co. Buys DuPont’s Resins Unit for $1.8B
The divestiture underscores DuPont's refocus on electronics, automotive and water and industrial technologies.
.
21 Aug 2023",0.0
DuPont de Nemours Inc,"Yahoo Finance
DuPont de Nemours (DD) Down 2.2% Since Last Earnings Report: Can It Rebound?
DuPont de Nemours (DD) reported earnings 30 days ago. What's next for the stock? We take a look at earnings estimates for some clues.
.
5 Dec 2024",0.0
DuPont de Nemours Inc,"ChemAnalyst
DuPont Unveils Latest Silicone Blends Suitable for Topical Application
DuPont de Nemours, Inc. has introduced innovative blends of Silicone elastomer and Silicone resin that cater to the growing need for skin care solutions...
.
17 Apr 2023",0.7783
DuPont de Nemours Inc,"PR Newswire
DuPont Showcases Industry-Leading Innovations in Advanced Circuit Materials and Solutions at TPCA Show 2023 in Taipei
PRNewswire/ -- Interconnect Solutions (ICS), part of DuPont Electronics & Industrial, a total solution and system design partner focusing on signal...
.
25 Oct 2023",0.6908
