company,headline,sentiment,date
Caterpillar Inc.,"Equipment World Magazine
Jury orders Caterpillar to pay $100 million to ICP
A jury has ordered Caterpillar to pay $100 million to International Construction Products over a terminated agreement for direct online sales of Chinese...
.
23 Apr 2024",0.34,24-04-23
Caterpillar Inc.,"Construction Digital
Caterpillar: Profile of a Construction Equipment Giant
Caterpillar Inc was founded in Illinois, US, nearly a century ago, and has gone on to become a world-famous name in the construction and mining sectors.
.
26 Apr 2024",0.0,24-04-26
Caterpillar Inc.,"Marketing91
Top 26 Caterpillar Alternatives & Competitors in 2025
Caterpillar is a leading manufacturer of construction and mining equipment, engines, and power generators. Caterpillar Inc., commonly known as Caterpillar,...
.
29 Nov 2024",0.2023,24-11-29
Caterpillar Inc.,"GuruFocus
Caterpillar (CAT) Reports Q3 2024 Financial Results: Sales and I
In its third-quarter 2024 earnings report, Caterpillar Inc. (CAT) revealed sales and revenues of $16.1 billion, marking a 4% decline compared to the same...
.
19 Nov 2024",0.0,24-11-19
Caterpillar Inc.,"GuruFocus
Caterpillar Inc (CAT) Stock Price Up 2.87% on Sep 19
Caterpillar Inc (CAT) Stock Price Up 2.87% on Sep 19 ... Shares of Caterpillar Inc (CAT, Financial) surged 2.87% in mid-day trading on Sep 19. The stock reached...
.
19 Sept 2024",0.296,
Caterpillar Inc.,"Fuel Cells Works
Caterpillar's Hydrogen Fuel Cell Backup Power at Microsoft
Caterpillar Inc. today announced that its collaboration with Microsoft and Ballard Power Systems on a data center power solution using a large-format hydrogen...
.
9 Oct 2024",0.3182,24-10-09
Caterpillar Inc.,"Caterpillar Inc
Caterpillar introduces groundbreaking dynamic energy transfer solution for battery and diesel-electric mining equipment
FOR IMMEDIATE RELEASE. IRVING, Texas, Sept. 17, 2024 – Today, Caterpillar Inc. (NYSE: CAT) unveiled an innovative OEM-designed solution to help solve one of...
.
17 Sept 2024",0.9287,
Caterpillar Inc.,"New Jersey Business Magazine
Radwell Appoints Snodgrass as CEO
Radwell International announced the appointment of Chris Snodgrass as chief executive officer. He will become a member of the company's.
.
30 Jul 2024",0.0,24-07-30
Caterpillar Inc.,"Construction Equipment
Caterpillar to Close Kansas Plant
Caterpillar has notified employees at its Wamego, Kansas, work tools plant that they'll be out of a job in mid-2025.
.
18 Jun 2024",0.0,24-06-18
Caterpillar Inc.,"Global Mining Review
Caterpillar launches digital mining solution
Caterpillar's advanced mining vision, Cat Precision Mining is designed to improve and streamline every step of the mining process, from extraction to...
.
26 Sept 2024",0.802,
Caterpillar Inc.,"Construction Equipment
Caterpillar Updates 6020 Hydraulic Mining Shovel
Caterpillar has updated the Cat 6020B hydraulic mining shovel to the 6020. The 6020 updates include a new engine and increased loading capacity.
.
20 Aug 2024",0.2732,24-08-20
Caterpillar Inc.,"Caterpillar Inc
Caterpillar Announces Voluntary Delisting from Euronext Paris
IRVING, Texas, Apr. 29, 2024 – Caterpillar Inc. (NYSE: CAT – Euronext Paris: CATR) (the “Company” or “Caterpillar”) today announced that,...
.
29 Apr 2024",0.0,24-04-29
Caterpillar Inc.,"Caterpillar Inc
Cat Financial Announces First-Quarter 2024 Results
Cat Financial Announces First-Quarter 2024 Results ... Cat Financial reported first-quarter 2024 revenues of $853 million, an increase of $85 million, or 11%,...
.
25 Apr 2024",0.3182,24-04-25
Caterpillar Inc.,"Caterpillar Inc
Caterpillar Recognizes Top Suppliers
Caterpillar recently recognized its top-performing suppliers at the third annual Supplier Excellence Recognition event in Grapevine, Texas.
.
20 Sept 2024",0.7096,
Caterpillar Inc.,"Yahoo Finance
Why Is Caterpillar Inc. (CAT) Among the Best Consistent Dividend Stocks to Invest In Right Now?
In this article, we are going to take a look at where Caterpillar Inc. (NYSE:CAT) stands against the other dividend stocks.
.
6 Dec 2024",0.6369,24-12-06
Caterpillar Inc.,"Seeking Alpha
Caterpillar: Macroeconomic Outlook For 2025 Signals Trouble For Heavy Equipment
Caterpillar's performance is closely tied to macroeconomic cycles. Click here to read more about CAT stock and why it is rated as a Sell.
.
29 Dec 2024",-0.4019,24-12-29
Caterpillar Inc.,"Yahoo Finance
Why Is Caterpillar Inc. (CAT) Among Diamond Hill Capital’s Top Stock Picks?
In this article, we are going to take a look at where Caterpillar Inc. (NYSE:CAT) stands against Diamond Hill Capital's other stock picks.
.
28 Dec 2024",0.6808,24-12-28
Caterpillar Inc.,"Investing.com
Caterpillar director Johnson acquires $39,857 in stock
Gerald Johnson, a director at Caterpillar Inc. (NYSE:CAT), recently increased his stake in the company by purchasing 100 shares of common stock.
.
5 Dec 2024",0.5106,24-12-05
Caterpillar Inc.,"Construction World
Caterpillar Launches “Services Commitment” programme at bauma ConExpo
17 Dec 2024 3 Min Read CW Team. Caterpillar Inc., the world's largest manufacturer of construction and mining equipment, showcased its world-class products,...
.
17 Dec 2024",0.0,24-12-17
Caterpillar Inc.,"Forbes
What Should You Do With Caterpillar Stock Ahead Of Q1?
Caterpillar (NYSE: CAT) will report its Q1 2024 results on Thursday, April 25. We expect the company's revenues to come in at $16.4 billion with earnings of...
.
23 Apr 2024",0.0,24-04-23
Caterpillar Inc.,"Benzinga
Top 7 Blue-Chip Stocks With The Best Return Potential Going Into 2025
The year 2024 saw the U.S. stock market make new records, with major indices breaching key milestones. While many stocks witnessed a stellar rally this year...
.
25 Dec 2024",0.7184,24-12-25
Caterpillar Inc.,"U.S. Department of Defense (.gov)
Contracts for November 15, 2024
ARMY. AAECON General Contracting LLC,* Louisville, Kentucky (W912HP-25-D-5000); Martinez Services Inc.,* Merritt Island, Florida (W912HP-25-D-5001); Reasor...
.
13 Nov 2024",0.128,24-11-13
Caterpillar Inc.,"International Mining
Europe’s largest Cat dealer grows again with assets buy from Pon Holdings
Key European Caterpillar dealer Zeppelin said recently on December 4 that it is to take over the sales and service of Cat construction equipment.
.
12 Dec 2024",0.1779,24-12-12
Caterpillar Inc.,"H2 View
Caterpillar generator capable of running on hydrogen volumes up to 25%
Caterpillar Inc has added a gas generator capable of running hydrogen blends to its portfolio of products. The 12- and 16-cylinder versions of Cat® CG260...
.
4 Jun 2024",0.6369,24-06-04
Caterpillar Inc.,"Investopedia
Caterpillar Stock Sinks as Lower Sales Offset Profit Beat
Caterpillar stock dropped Thursday as weak sales offset an earnings beat in the company's first-quarter results. The construction equipment and engine...
.
25 Apr 2024",-0.296,24-04-25
Caterpillar Inc.,"Construction Equipment
Caterpillar Updates Medium Wheel Loaders
Caterpillar wheel loader models 950 through 982, its medium range, have been updated with auto differential lock and a range of technology refinements.
.
19 Aug 2024",0.0,24-08-19
