company,headline,sentiment,date
Verizon Communications Inc.,"Reuters Verizon’s $100 million settlement gets thumbs down from lawyers for 10,000 customers Lawyers for nearly 10000 Verizon wireless customers have just complicated a proposed $100 million class action settlement of claims that the company... .",0.0,2024-01-22
Verizon Communications Inc.,"Bloomberg Verizon Turns to Inside Fixer to Pull Mobile Giant Out of Downward Spiral For more than a decade, Verizon Communications Inc. was the No. 1 US wireless provider by almost every metric that mattered. As recently as 2021 it... .",-0.296,2023-10-13
Verizon Communications Inc.,GlobeNewswire Verizon statement on naming of Brendan Carr as FCC Chairman Verizon congratulates FCC Commissioner Brendan Carr on being named the next Chairman of the Federal Communications Commission. .,0.0,2024-11-18
Verizon Communications Inc.,"Bloomberg Verizon Sees AI as ‘Next Growth Machine’ for Internet Demand Over the past five years, virtually all of the growth on Verizon Communications Inc.'s network could be traced back to people watching and streaming videos,... .",0.5719,2024-05-14
Verizon Communications Inc.,"Limerick's Live 95 Huge job announcement for Limerick city centre Hundreds of jobs are on the way after a major employer announced a Global Centre of Excellence in Limerick city. Verizon Communications Inc, one of the... .",0.7506,2023-12-11
Verizon Communications Inc.,"Reuters Frontier shareholders approve $9.6 billion deal with Verizon Frontier Communications shareholders have approved a $9.6 billion sale to Verizon , the company said on Wednesday, even as a number of large investors... .",0.4767,2024-11-13
Verizon Communications Inc.,"MarketBeat Verizon Communications (NYSE:VZ) Lowered to Buy Rating by StockNews.com StockNews.com cut shares of Verizon Communications from a ""strong-buy"" rating to a ""buy"" rating in a research report on Monday. .",-0.1027,2024-12-16
Verizon Communications Inc.,"Forbes Ex-Dividend Reminder: Verizon Communications, Oracle And AT&T On 10/10/24, Verizon Communications, Oracle, and AT&T will all trade ex-dividend for their respective upcoming dividends. .",0.4215,2024-10-08
Verizon Communications Inc.,"Pensions & Investments Retiree association outraged over Verizon pension buyout The Association of BellTel Retirees has denounced the recent pension buyout transaction announced by Verizon Communications Inc., New York. .",-0.5423,2024-03-15
Verizon Communications Inc.,Class Action Lawsuits Verizon class action claims co. collects customer voiceprints through Voice ID A new Verizon class action lawsuit alleges the company fails to obtain informed written consent prior to collecting customers' voiceprints in violation of... .,-0.765,
Verizon Communications Inc.,"Forbes The President Of Verizon Global Services Has A Game Plan For Gen AI Verizon Communications Inc. is a global telecommunications and media giant, boasting more than $133.6 billion in revenue in 2023. The company has a... .",0.0,2024-08-29
Verizon Communications Inc.,"Bisinfotech DOCOMO Joins AT&T, Verizon, and Jio for Open RAN Testing NTT DOCOMO, INC. has announced that it will participate in Open RAN verifications in the United States as the ACCoRD (Acceleration of Compatibility and... .",0.4215,2024-02-13
Verizon Communications Inc.,"Barchart.com What You Need To Know Ahead Of Verizon Communications’ Earnings Release New York-based Verizon Communications Inc. (VZ) provisions communications, technology, information, and entertainment products and services to consumers,... .",0.4215,2024-10-03
Verizon Communications Inc.,"Reuters T-Mobile, Verizon in talks to buy parts of US Cellular, WSJ reports T-Mobile and Verizon Communications are in talks to buy parts of United States Cellular in separate transactions, the Wall Street Journal reported on... .",0.4215,2024-05-09
Verizon Communications Inc.,Business Wire Washington Freedom of Major League Cricket Announces Verizon as Team Sponsor for 2024 Season Major League Cricket's Washington Freedom and Verizon are pleased to announce a partnership that will see the nation's leading telecommunications company... .,0.9062,2024-07-08
Verizon Communications Inc.,"Seeking Alpha Verizon Dips On Q2, Time To Buy For Income (NYSE:VZ) Verizon Communications Inc.'s Q2 earnings show strong wireless growth and cost controls, making it a solid opportunity with debt reduction. .",0.7783,2024-07-22
Verizon Communications Inc.,"Bloomberg.com Verizon to Buy $1 Billion of Spectrum Assets From US Cellular (VZ, USM) Verizon Communications Inc., the biggest wireless carrier in the US, will buy some of US Cellular Corp.'s spectrum licenses for $1 billion as the tower... .",0.1779,2024-10-18
Verizon Communications Inc.,"Utility Dive Verizon allocates $1B green bond proceeds to renewable energy projects The company has issued five green bonds worth approximately $5 billion since 2019, the net proceeds of which have been invested primarily or completely in... .",0.4588,2024-02-22
Verizon Communications Inc.,"Verizon Verizon increases dividend for 18th consecutive year The Board of Directors at Verizon Communications Inc. (NYSE, Nasdaq: VZ) today declared a quarterly dividend of 67.75 cents per outstanding share. .",0.7351,
Verizon Communications Inc.,Nixon Peabody Pension plan de-risking transactions targeted by plaintiffs’ bar Two plaintiffs' firms brought Employee Retirement Income Security Act (ERISA) class actions over the “de-risking” of defined benefit plan pension benefits. .,0.7906,2024-04-02
Verizon Communications Inc.,"Stock Titan Verizon to report earnings on October 22, 2024 Verizon Communications Inc. (NYSE, Nasdaq: VZ) will report its third-quarter 2024 earnings on Tuesday, October 22. The company will release detailed... .",0.0,2024-10-04
Verizon Communications Inc.,"Seeking Alpha Verizon Communications: A Solid Play For Value-Oriented Investors (NYSE:VZ) Financial writer highlights Verizon's solid investment potential due to valuation and growth in consumer services, compares with AT&T's unique assets. .",0.7845,2024-12-15
Verizon Communications Inc.,"Stock Titan Verizon and Vertical Bridge agree to $3.3 billion tower transaction Verizon Communications Inc. (NYSE, Nasdaq: VZ) and Vertical Bridge have announced a $3.3 billion tower transaction. Vertical Bridge will obtain exclusive... .",0.3612,
Verizon Communications Inc.,"Bloomberg.com Verizon Users Abroad Say They Can’t Connect to Mobile Network Customers of major US telecommunications companies including AT&T Inc., T Mobile US Inc. and Verizon Communications Inc. are reporting issues connecting to... .",0.0,2024-06-27
Verizon Communications Inc.,Reuters Class action watchdog blasts $33 mln legal fee bid in controversial Verizon surcharge deal A nonprofit that specializes in policing class action settlements has accused plaintiffs' lawyers who struck a controversial $100 million settlement with... .,-0.6486,2024-02-26
Verizon Communications Inc.,"Financial Times Verizon to expand broadband reach with $20bn Frontier acquisition Verizon has agreed to buy US fibre internet provider Frontier Communications in an all-cash transaction valued at $20bn, as the telecoms company seeks to... .",0.7506,
Verizon Communications Inc.,TradingView VZ Stock Price and Chart — NYSE:VZ The current price of VZ is 43.79 USD — it has increased by 0.18% in the past 24 hours. Watch Verizon Communications Inc. stock price performance more closely on... .,0.2732,2024-11-12
Verizon Communications Inc.,Seeking Alpha Can You Hear Your Income Pouring In? - Verizon (NYSE:VZ) Verizon is well positioned to benefit from lower rates and provide steady income. Click here to read why VZ stock is a Buy. .,0.4404,
Verizon Communications Inc.,"Zacks Investment Research Verizon Fiber Network Gains Traction: Will VZ Stock Benefit? - October 8, 2024 Verizon Communications Inc. (VZ Quick Quote VZ - Free Report) has unveiled plans to expand its high-speed fiber broadband connection in Jamestown and Westerly... .",0.875,2024-10-08
Verizon Communications Inc.,Cincinnati Enquirer Who owns AT&T? Who owns T-Mobile? What to know amid outages Here's what to know about the owners of AT&T and other communication companies amid cell phone outages. .,0.0,2024-02-22
Verizon Communications Inc.,Barron's Verizon to Buy Frontier Communications. What It Means for the Stock. Verizon Communications said Thursday it would buy Frontier Communications in a deal valued at $20 billion—and there are plenty of reasons investors should be... .,0.4404,
Verizon Communications Inc.,CybersecurityNews China-Linked Salt Typhoon Hackers Launched Cyber Attack on AT&T and Verizon Major US telecom companies AT&T Inc. and Verizon Communications Inc. confirmed they were targeted by the China-linked hacking group known as Salt Typhoon. .,-0.3818,2024-12-29
Verizon Communications Inc.,Seeking Alpha Verizon: Deeply Undervalued Dividend Delight Verizon's dominant position in the U.S. telecom industry and strong market share make it a compelling investment. Click here to find out my analysis of VZ... .,0.8901,2024-11-26
Verizon Communications Inc.,"Stock Titan Verizon Completes Massive $3.3B Debt Tender Offer in Strategic Financial Move Verizon Communications (NYSE, NASDAQ: VZ) announced the expiration and final results of its six separate tender offers to purchase debt securities. .",-0.4215,2024-12-10
Verizon Communications Inc.,"GlobeNewswire Verizon announces expiration and final results of its tender offers for six series of debt securities NEW YORK, Dec. 10, 2024 (GLOBE NEWSWIRE) -- Verizon Communications Inc. (“Verizon”) (NYSE, NASDAQ: VZ) today announced the expiration and final results... .",-0.0772,2024-12-10
