company,headline,sentiment,date
Cisco Systems Inc.,"AlphaStreet CSCO Earnings: Cisco Systems Q1 profit drops, but beats estimates Network gear maker Cisco Systems Inc. (NASDAQ: CSCO) reported a year-over-year decrease in revenue and earnings for the first quarter of 2025. . 13 Nov 2024",0.2382,2024-11-13
Cisco Systems Inc.,"SOCRadar® Cyber Intelligence Inc. IntelBroker’s Alleged Cisco Breach: A Deep Dive into the Claims and Responses On October 14, 2024, IntelBroker, the notorious threat actor and current admin of popular hacker forum, BreachForums, claimed to have breached Cisco Systems. . 22 Oct 2024",-0.1027,2024-10-22
Cisco Systems Inc.,The Globe and Mail Cisco Systems to cut 7 per cent of its global work force Company estimates it will recognize pre-tax charges of up to US$1-billion in connection with the plan. . 14 Aug 2024,-0.4939,2024-08-14
Cisco Systems Inc.,"The Globe and Mail Cisco Systems CEO says his company is ready to leverage artificial intelligence Cisco Systems CEO Chuck Robbins, who joined the company in 1997 and took the helm in 2015, said the company is not going to miss another opportunity with... . 8 May 2024",0.8336,2024-05-08
Cisco Systems Inc.,"Bloomberg Cash-Rich Cisco Shifts to Net Debt Position for Growth, Returns For Cisco Systems Inc., the $28 billion acquisition of Splunk Inc. marks not only its biggest diversification effort to date but a historic shift to a net... . 21 Mar 2024",0.0129,2024-03-21
Cisco Systems Inc.,Yahoo Finance Cisco beats earnings expectations as AI spurs networking gear demand Shares of the computer networking equipment maker were down 1.4% in extended trading after the company forecast annual revenue broadly in line with... . 13 Nov 2024,0.1779,2024-11-13
Cisco Systems Inc.,"KRON4 Cisco layoffs to impact hundreds of Bay Area workers SAN FRANCISCO (KRON) — Cisco Systems, Inc. will be laying off hundreds of employees in the Bay Area, according to state filings with the Employment... . 20 Sept 2024",0.0,
Cisco Systems Inc.,"SiliconANGLE Five takeaways from Cisco’s fourth quarter Cisco Systems Inc. provided positive numbers in its fiscal fourth-quarter results Wednesday, and there's a story behind those numbers. . 15 Aug 2024",0.5574,2024-08-15
Cisco Systems Inc.,"The Motley Fool Why Cisco Systems Stock Zoomed More Than 4% Higher Today Investors took the bullish new rating to heart, pushing into shares of the veteran computer networking company and sending them more than 4% higher in price. . 16 Oct 2024",-0.1779,2024-10-16
Cisco Systems Inc.,"Bloomberg Law News Cisco Hit With Patent Lawsuit Over Encrypted Traffic Analytics Several Cisco Systems Inc. network hardware and software products infringe a pair of patents covering the “dynamic management of private data,” according to... . 22 Oct 2024",-0.2263,2024-10-22
Cisco Systems Inc.,"24/7 Wall St. 7 Reasons to Avoid Cisco Without Hesitation Despite a reasonable PE and a rich dividend, many feel that Cisco Systems' growth will continue to slow, as will earnings. . 12 Dec 2023",0.7017,2023-12-12
Cisco Systems Inc.,Tom's Hardware AMD’s Lisa Su Leaves Cisco Board of Directors AMD chief executive Lisa Su along with two others notified Cisco that they would like to leave its board of directors. . 13 Oct 2023,0.3182,2023-10-13
Cisco Systems Inc.,"The Motley Fool Want $1,000 in Dividend Income? Here's How Much You Have to Invest in Cisco Systems Stock Investing in Cisco Systems can yield $1000 in annual dividends, but how much do you need to invest? Find out the required number of shares and total cost... . 15 Jul 2024",0.4234,2024-07-15
Cisco Systems Inc.,"Morningstar Cisco Earnings: We See Healthy Demand in Fiscal 2025, but Shares Reflect Aggressive AI Expectations We keep our $50 per share fair value estimate for Cisco Systems CSCO as we leave our long-term forecasts intact after its October-quarter results. . 14 Nov 2024",0.9052,2024-11-14
Cisco Systems Inc.,CRN Magazine Cisco Completes $28 Billion Splunk Acquisition Cisco completes $28-billion acquisition of security and observability company Splunk. . 18 Mar 2024,0.34,2024-03-18
Cisco Systems Inc.,Seeking Alpha Cisco Systems: AI And Upside Potential Make Them A High Conviction Beyond 2025 Cisco Systems is poised for growth in 2025 and beyond due to strong fundamentals. Read what makes CSCO stock a solid long-term investment. . 25 Oct 2024,0.8176,2024-10-25
Cisco Systems Inc.,"TradingView What's Going On With Cisco Systems Stock Friday? Cisco Systems, Inc. NASDAQ:CSCO shares are trading marginally higher on Friday.The software behemoth reportedly agreed to fund CoreWeave, a cloud-computing... . 4 Oct 2024",0.5106,2024-10-04
Cisco Systems Inc.,"TechCrunch Hackers exploit zero-day to compromise tens of thousands of Cisco devices Hackers have exploited an unpatched zero-day vulnerability in Cisco's networking software to compromise tens of thousands of devices, researchers have warned. . 19 Oct 2023",-0.7506,2023-10-19
Cisco Systems Inc.,"The Business Journals Latinx Business Leadership Awards: Individual honoree Ileana Rivera of Cisco Systems Ileana Rivera, vice president of information technology at Cisco Systems, is one of the individual honorees in this year's Latinx Business Leadership Awards. . 5 Apr 2024",0.9081,2024-04-05
Cisco Systems Inc.,"Investing.com India Cisco Systems shareholders elect board, approve executive pay SAN JOSE, CA – At the annual meeting of stockholders of Cisco Systems, Inc. (NASDAQ:CSCO), a prominent player in the Communications Equipment industry with... . 12 Dec 2024",0.2263,2024-12-12
Cisco Systems Inc.,"Yahoo Finance Is Cisco Systems, Inc. (CSCO) the Best Telecom Dividend Stock to Buy for 2024? In This Article: CSCO. We recently compiled a list of the 10 Best Telecom Dividend Stocks To Buy for 2024. In this article, we are going to take a look at where... . 20 Dec 2024",0.8555,2024-12-20
Cisco Systems Inc.,"Forbes Buy, Sell Or Hold CSCO Stock? Note: Cisco's FY 2024 ended July 27, 2024. Cisco Systems Inc (NASDAQ: CSCO), a company providing networking equipment, security, collaboration,... . 18 Nov 2024",0.34,2024-11-18
Cisco Systems Inc.,Cisco Cisco and MGM Resorts International Sign Multi-Year Agreement Bringing the Next Generation of Guest Experience to Las Vegas and Beyond. News Summary: Global gaming and entertainment company MGM Resorts International... . 18 Nov 2024,0.7184,2024-11-18
Cisco Systems Inc.,"Bloomberg Cisco Nears Investment in CoreWeave at $23 Billion Valuation Cisco Systems Inc. agreed to invest in CoreWeave, a cloud-computing provider that's among the hottest startups in artificial intelligence, as part of a... . 3 Oct 2024",0.6369,2024-10-03
Cisco Systems Inc.,"Ventureburn McLaren F1 Expands Cisco Partnership, Bolstering Cybersecurity McLaren's Formula 1 team has expanded its partnership with Cisco Systems Inc., the US technology giant, to include cutting-edge security solutions. . 12 Jul 2024",0.5423,2024-07-12
Cisco Systems Inc.,"Benzinga Broadcom's Cutting-Edge AI Networking Technology Leaves Nvidia, Marvell, Cisco Behind: JPMorgan Broadcom Inc. (NASDAQ) is not only holding its position in the datacenter and AI Ethernet switching market but is also making significant strides forward. . 17 Jun 2024",0.296,2024-06-17
Cisco Systems Inc.,"Data Center Dynamics Cisco to invest in CoreWeave at $23bn valuation - report Cisco Systems is planning to invest in GPU-cloud provider CoreWeave. As reported by Bloomberg, Cisco is set to invest in CoreWeave valuing the company at $23... . 4 Oct 2024",0.5423,2024-10-04
Cisco Systems Inc.,"Forbes Cisco Systems And ON Semiconductor Make The 30-30 Club To make this roster, a company has to grow its profits at a 30% clip for five years, and achieve a 30% return on stockholders' equity. . 8 Apr 2024",0.4404,2024-04-08
Cisco Systems Inc.,"CSRwire Six Years Into Cisco's Housing Commitment: Where Are We Now? By Erin Connor. Published 07-22-24. Submitted by Cisco Systems, Inc. ""Oure $130+ Million Housing Journey"" with three statistics on a gradient green to. . 22 Jul 2024",0.3818,2024-07-22
Cisco Systems Inc.,Bloomberg.com Cisco (CSCO) Gives Upbeat Forecast in Sign of Network Spending Pickup Cisco Systems Inc. gained about 5% in extended trading after giving a solid sales and profit forecast for the current quarter. . 15 May 2024,0.8176,2024-05-15
Cisco Systems Inc.,"Yahoo Finance Cisco Gives Tepid Forecast, Overshadowing Strong Results (Bloomberg) -- Cisco Systems Inc., the biggest maker of computer networking equipment, delivered better-than-expected quarterly results and an upbeat... . 14 Nov 2024",0.5106,2024-11-14
Cisco Systems Inc.,SiliconANGLE Cisco debuts new Nvidia-powered data center systems for AI workloads Cisco Systems Inc. is expanding its hardware portfolio with two data center appliance lineups optimized to run artificial intelligence models. . 29 Oct 2024,0.7269,2024-10-29
Cisco Systems Inc.,"PR Newswire Cisco Reveals Nexus HyperFabric AI Clusters, A New Simplified Data Center Infrastructure Solution with NVIDIA for Generative AI News Summary: The new solution will combine Cisco and NVIDIA innovation to simplify the deployment of generative AI applications, providing IT visibility... . 4 Jun 2024",0.7351,2024-06-04
Cisco Systems Inc.,"SiliconANGLE Cisco delivers solid earnings beat, but revenue declines again Cisco Systems Inc. reported solid fiscal first-quarter financial results that came in ahead of expectations and raised its 2025 full-year revenue outlook. . 13 Nov 2024",0.296,2024-11-13
Cisco Systems Inc.,"Insider Monkey Jim Cramer on Cisco Systems, Inc. (CSCO): ‘Cisco Seems Poised For A Breakout, Doesn’t It?’ In this article, we are going to take a look at where Cisco Systems, Inc. (NASDAQ:CSCO) stands against the other stocks on Jim Cramer's radar. . 14 Nov 2024",0.25,2024-11-14
Cisco Systems Inc.,"Value The Markets Cisco cuts thousands of jobs, 7% of workforce, as it shifts focus to AI, cybersecurity Cisco Systems is planning to lay off 7% of its employees, its second round of job cuts this year, as the company shifts its focus to more rapidly growing... . 14 Aug 2024",-0.25,2024-08-14
Cisco Systems Inc.,"Cisco Cisco and AT&T Join Forces to Help Businesses Expand Connectivity for a Growing Mobile-First Workforce News Summary: Webex Calling is natively integrating with the ATT mobile network to provide a powerful, mobile-first, and unified collaboration experience... . 7 Jun 2023",0.9062,2023-06-07
Cisco Systems Inc.,"Bloomberg Cisco to Buy Splunk for $157-a-Share in $28 Billion Deal Cisco Systems Inc. agreed to buy Splunk Inc. in a deal valued at about $28 billion, representing its biggest acquisition yet and a massive push into... . 21 Sept 2023",0.6124,
Cisco Systems Inc.,"The Business Journals Nvidia, Cisco have teamed up on an AI-driven video conferencing system Cisco announced a new video conferencing system that includes multiple cameras, speakers and an Nvidia AI chip. . 26 Oct 2023",0.0,2023-10-26
Cisco Systems Inc.,"PR Newswire CISCO REPORTS FOURTH QUARTER AND FISCAL YEAR 2024 EARNINGS PRNewswire/ -- News Summary: Product order growth of 14% year over year; up 6% excluding Splunk Revenue of $13.6 billion in Q4 FY 2024, above the high end... . 14 Aug 2024",0.3818,
Cisco Systems Inc.,Cisco Cisco and OECD Launch Pioneering Research Initiative on Digital Well-being Cisco to co-develop with the OECD WISE Centre an interactive knowledge hub to help understand technology's role in fostering inclusion and improving well-being. . 16 Jan 2024,0.8531,2024-01-16
Cisco Systems Inc.,"Forbes Earnings Preview: What To Expect From Cisco Systems The company is expected to report a gain of $0.87/share on $13.76 billion in revenue. Meanwhile, the so-called Whisper number is a gain of $0.89/share. . 13 Nov 2024",0.7964,2024-11-13
Cisco Systems Inc.,"GuruFocus Cisco Systems Inc (CSCO) Q1 FY2025 Earnings: EPS of $0.68 Beats Estimate, Revenue Hits $13.8 Billion The company, known as the largest provider of networking equipment and a major player in the software industry, reported a revenue of $13.8 billion, slightly... . 13 Nov 2024",0.0,2024-11-13
Cisco Systems Inc.,"Cisco Newsroom Cisco and Nutanix Forge Global Strategic Partnership to Simplify Hybrid Multicloud and Fuel Business Transformation This new partnership answers these challenges by simplifying and accelerating the delivery of infrastructure and applications, at a global scale. . 28 Aug 2023",0.0772,2023-08-28
Cisco Systems Inc.,"Bloomberg.com M&A Boutique Firm Tidal Partners Lands Cisco’s Splunk Takeover Tidal, founded by David Handler and David Neequaye, was Cisco Systems Inc. sole bank adviser on its $28 billion takeover of of Splunk Inc. announced Thursday. . 21 Sept 2023",0.0,
Cisco Systems Inc.,"Simply Wall Street Cisco Systems, Inc. (NASDAQ:CSCO) Shares Could Be 47% Below Their Intrinsic Value Estimate Key Insights · Cisco Systems' estimated fair value is US$87.68 based on 2 Stage Free Cash Flow to Equity · Cisco Systems' US$46.66 share price signals that it... . 5 Aug 2024",0.9153,2024-08-05
Cisco Systems Inc.,"Insider Monkey Jim Cramer on Cisco Systems Inc (CSCO) Pullback: ‘Does Anyone Really Know What They’re Doing?’ Cisco Systems Inc (NASDAQ:CSCO) ... Talking about Cisco Systems Inc (NASDAQ:CSCO)'s latest results, Jim Cramer said that the company's CEO Chuck Robbins sounded... . 21 Nov 2024",0.0,2024-11-21
Cisco Systems Inc.,"Insider Monkey Cisco Systems, Inc. (NASDAQ:CSCO) Receives Analyst Upgrade; Growing AI Opportunities Point to Significant Upside Potential On Wednesday, October 16, Citigroup analysts upgraded the stock to “Buy” from “Neutral” and raised the price target to $62 from $52 per share. . 21 Oct 2024",0.743,2024-10-21
Cisco Systems Inc.,"楽天モバイル株式会社 Rakuten Mobile and Cisco Revolutionize Business Landscape with SRv6 uSID Deployment One of the world's largest mobile network infrastructure migrations unlocks new era of fast, low-latency on-demand services across Japan. . 29 Jul 2024",0.0,2024-07-29
Cisco Systems Inc.,"Nasdaq Cisco Hits 52-Week High: Is it The Right Time to Buy the CSCO Stock? Cisco Systems CSCO shares hit a 52-week high of $56.58 on Thursday and finally closed at $56.40, up 11.6% year to date, outperforming the Zacks... . 18 Oct 2024",0.296,2024-10-18
Cisco Systems Inc.,"TipRanks Splunk Merges with Cisco, Transforms Stock and Corporate Structure An announcement from Splunk (SPLK) is now available. Splunk Inc. successfully completed its merger with Cisco Systems, Inc. on March 18, 2024, resulting in... . 18 Mar 2024",0.4939,2024-03-18
Cisco Systems Inc.,"CSRwire Beyond Philanthropy: The Cisco Foundation’s Commitment to Thriving Communities By Brian Tippens, Charu Adesnik. Published 11-15-24. Submitted by Cisco Systems, Inc. Facebook · Twitter · Linkedin. "" "" Cover of the 2024 Cisco Foundation... . 15 Nov 2024",0.3818,2024-11-15
Cisco Systems Inc.,"CSRwire Cisco Crisis Response: Reinstating Connectivity to Communities Impacted by Hurricane Helene By Brian Tippens, Erin Connor. Published 11-13-24. Submitted by Cisco Systems, Inc. Facebook · Twitter · Linkedin. Four people posed in front of a trailer... . 13 Nov 2024",-0.6249,2024-11-13
Cisco Systems Inc.,"GuruFocus Decoding Cisco Systems Inc (CSCO): A Strategic SWOT Insight This SWOT analysis delves into Cisco's strengths, weaknesses, opportunities, and threats, offering investors a detailed perspective on the company's current... . 20 Nov 2024",0.0,2024-11-20
Cisco Systems Inc.,"StockNews Cisco Systems (CSCO) Earnings Spotlight: Tech Stock Buy or Sell? Cisco Systems, Inc.(NASDAQ:CSCO): With AI ambitions and a gain in market share, should investors buy or sell Cisco Systems (CSCO) before its earnings report... . 14 Nov 2023",0.6808,2023-11-14
Cisco Systems Inc.,"Azərtac SOCAR, Cisco Systems Inc sign MoU Baku, July 8, AZERTAC. The State Oil Company of the Republic of Azerbaijan (SOCAR) and Cisco Systems Inc., have signed a memorandum of understanding in the... . 8 Jul 2023",0.0,2023-07-08
Cisco Systems Inc.,"CSRwire How Cisco’s Commitment to DEI Helped It Keep One of Its Best Employees for 23 Years (and Counting!) By Andrew Williams. Published 08-18-23. Submitted by Cisco Systems, Inc. Facebook · Twitter · Linkedin. Three people seated on the same side of a table,... . 18 Aug 2023",0.7959,2023-08-18
Cisco Systems Inc.,SiliconANGLE Cisco layoffs: Thousands to lose jobs amid lower product orders Cisco Systems Inc. is expected to axe thousands of jobs in a restructuring initiative that could be announced as early as next week. The Cisco layoffs in... . 9 Feb 2024,-0.6486,2024-02-09
Cisco Systems Inc.,"Yahoo Finance GreensKeeper Asset Management Sold its Investments in Cisco Systems (CSCO) GreensKeeper Asset Management, an investment management company, released its third quarter investor letter. A copy of the letter can be downloaded here. . 5 Dec 2024",0.6124,2024-12-05
Cisco Systems Inc.,"CSRwire Cisco Networking Academy Unveils New Unified Teaching and Learning Experience on NetAcad.com By Par Merat. Published 09-12-24. Submitted by Cisco Systems, Inc. Facebook · Twitter · Linkedin. Smiling people talking at a table. . 12 Sept 2024",0.6808,
Cisco Systems Inc.,"Nasdaq JP Morgan Upgrades Cisco Systems (CSCO) Fintel reports that on November 11, 2024, JP Morgan upgraded their outlook for Cisco Systems (NasdaqGS:CSCO) from Neutral to Overweight. . 11 Nov 2024",0.3749,2024-11-11
Cisco Systems Inc.,"The Motley Fool Cisco Systems (CSCO) Q4 2024 Earnings Call Transcript This is Sami Badri, Cisco's head of investor relations. And I'm joined by Chuck Robbins, chair and CEO; and Scott Herren, our CFO. . 14 Aug 2024",-0.4404,2024-08-14
Cisco Systems Inc.,"MarketBeat Cisco: Why Analysts Are Targeting 35% Gains by Christmas Shares of Cisco Systems Inc NASDAQ: CSCO have been making headlines for all the right reasons with their multi-month rally, which has added 30% since August. . 23 Oct 2024",0.5574,2024-10-23
Cisco Systems Inc.,"Morningstar Cisco Earnings: Growth Guidance for Fiscal 2025 Is Positive We maintain our $50 per share fair value estimate of Cisco Systems CSCO, as our long-term thesis is intact after the firm reported its fiscal fourth-quarter... . 15 Aug 2024",0.9169,2024-08-15
Cisco Systems Inc.,"CNBC Cisco debuts new AI-focused security system after $28 billion deal to buy Splunk Enterprise tech giant Cisco unveiled a new security product, called HyperShield, which it says aims to secure clients' data and devices with the help of AI. . 18 Apr 2024",0.836,2024-04-18
Cisco Systems Inc.,"Investing.com India Cisco Systems CFO sells $4.96 million in stock Richard Scott Herren, the Executive Vice President and Chief Financial Officer of Cisco Systems, Inc. (NASDAQ:CSCO), recently sold a significant portion of... . 20 Nov 2024",0.2023,2024-11-20
Cisco Systems Inc.,Northwest Arkansas Democrat-Gazette Cisco to cut jobs 7% in shift to AI and cybersecurity Cisco Systems is planning a second round of job cuts this year as the company shifts its focus to more rapidly growing areas in technology. . 15 Aug 2024,-0.323,2024-08-15
Cisco Systems Inc.,"Cisco Newsroom Cisco Reports Fourth Quarter And Fiscal Year 2024 Earnings Cisco reported fourth quarter revenue of $13.6 billion, net income on a generally accepted accounting principles (GAAP) basis of $2.2 billion or $0.54 per... . 14 Aug 2024",0.2732,2024-08-14
Cisco Systems Inc.,Reuters Cisco's $28 billion Splunk deal may ignite software deal frenzy Cisco Systems' $28 billion deal for Splunk is likely to prompt other technology giants to splash out on similar acquisitions of software vendors with... . 26 Sept 2023,-0.3182,
Cisco Systems Inc.,"Cisco Cisco Redefines Cybersecurity Defense with Powerful, Portfolio-Wide Artificial Intelligence Capabilities NEWS SUMMARY: The new Cisco AI Assistant for Security marks a major step in making artificial intelligence pervasive in the Security Cloud, Cisco's unified,... . 5 Dec 2023",0.9231,2023-12-05
Cisco Systems Inc.,"MarketWatch Opinion: Cisco could be a late bloomer in generating big AI revenue Cisco Systems Inc. gave some more details on the timing of revenue from its anticipated orders related to artificial intelligence, and it looks like the... . 17 Feb 2024",0.6808,2024-02-17
Cisco Systems Inc.,"CSRwire Cisco: Employee Giving and Volunteerism Drives Positive Business Outcomes By Kelly Petrich. Published 01-24-24. Submitted by Cisco Systems, Inc. Facebook · Twitter · Linkedin. A group of people posed in a warehouse, many wearing... . 24 Jan 2024",0.7184,2024-01-24
Cisco Systems Inc.,"Cisco Newsroom Rakesh Dubey Rakesh Dubey is a senior vice president of Cisco's Networking Engineering organization. In this role, he leads systems engineering for routing and switching... . 14 Jul 2024",0.0,2024-07-14
Cisco Systems Inc.,"Stock Titan Cisco Networking Academy Unveils New Unified Teaching and Learning Experience on NetAcad.com Discover Cisco's enhanced NetAcad.com: 50+ tech courses in multiple languages, flexible learning options, and a mobile-first design. . 11 Sept 2024",0.5423,
Cisco Systems Inc.,"Cisco Newsroom Cisco Unveils New AI Innovations to Amplify the Employee Experience The company announced several new innovations, including Cisco Spatial Meetings, Ceiling Microphone Pro, new Cisco AI Assistant for Webex capabilities and more. . 23 Oct 2024",0.0,2024-10-23
Cisco Systems Inc.,"Yahoo Finance Cisco Systems (CSCO) Rises As Market Takes a Dip: Key Facts Cisco Systems (CSCO) closed at $57.60 in the latest trading session, marking a +0.12% move from the prior day. . 19 Dec 2024",0.0,2024-12-19
Cisco Systems Inc.,"Reuters Cisco's $28 bln Splunk deal set for March 13 EU antitrust decision A sign bearing the logo for communications and security tech giant Cisco Systems Inc is seen outside one of its offices in San Jose, California,... . 8 Feb 2024",0.34,2024-02-08
Cisco Systems Inc.,"PR Newswire CISCO REPORTS FIRST QUARTER EARNINGS Cisco reported first quarter revenue of $13.8 billion, net income on a generally accepted accounting principles (GAAP) basis of $2.7 billion or $0.68 per share. . 13 Nov 2024",0.5106,2024-11-13
Cisco Systems Inc.,"Forbes Why Is Cisco Buying Splunk? Cisco Systems Inc (NASDAQ: CSCO) announced a $28 billion all cash deal to buy cyber security company Splunk last week, marking the networking major's... . 26 Sept 2023",0.34,
Cisco Systems Inc.,"Investor's Business Daily With Artificial Intelligence Push Ramping Up, Is Cisco Stock A Buy? Heading into 2025, tech industry icon Cisco Systems (CSCO) isn't on the short list of artificial intelligence plays for most investors, who likely focus on... . 30 Dec 2024",0.802,2024-12-30
Cisco Systems Inc.,"Yahoo Finance Cisco Systems, Inc. (CSCO) Reveals AI Readiness Gap: Key Findings and Implications In this article, we are going to take a look at where Cisco Systems, Inc. (NASDAQ:CSCO) stands against other AI news stories you can't miss. . 22 Nov 2024",0.3493,2024-11-22
Cisco Systems Inc.,"The Business Journals Cisco Systems inks lease downtown, bucking trend of tech firms shedding office space The size of the lease isn't huge, but it represents welcome positive activity from a tech company in the Central Business District. . 18 Apr 2024",0.8562,2024-04-18
Cisco Systems Inc.,Seeking Alpha Cisco Systems Is Showing Strong Signs Of A Recovery (NASDAQ:CSCO) Cisco Systems reported a strong end to FY24 with sequential growth in networking equipment sales as customer inventory digestion occurs. Learn more on CSCO... . 19 Aug 2024,0.8481,2024-08-19
Cisco Systems Inc.,"The San Francisco Standard Another San Francisco Bay Area Tech Giant Will Lay Off Hundreds Cisco Systems Inc. will lay off hundreds of workers in two San Francisco Bay Area cities next month, according to state filings last week. . 17 Sept 2023",0.0,
Cisco Systems Inc.,"Cisco Newsroom Cisco Unveils Plug-and-Play AI Solutions, Accelerating AI Adoption for the Enterprise Cisco's new solutions provide customers with the infrastructure pieces they need to accelerate their AI adoption, no matter their current starting point. . 29 Oct 2024",0.0772,2024-10-29
Cisco Systems Inc.,Healthcare IT News Cisco completes acquisition of enterprise resilience giant Splunk for $28B Cisco announced Monday that it completed the acquisition of Splunk to bring what it calls market-leading security and observability to empower organizations. . 20 Mar 2024,0.34,2024-03-20
Cisco Systems Inc.,Reuters Cisco gains EU antitrust nod for $28 bln Splunk acquisition Cisco Systems won unconditional EU antitrust approval for its $28 billion bid for cybersecurity firm Splunk on Wednesday after EU regulators said they did... . 14 Mar 2024,0.8481,2024-03-14
Cisco Systems Inc.,Electronic Frontier Foundation Victory! Ninth Circuit Allows Human Rights Case to Move Forward Against Cisco Systems People around the world have been searching for ways to hold accountable companies that build tools for government repression. . 12 Jul 2023,-0.4389,2023-07-12
Cisco Systems Inc.,"Yahoo Finance Cisco Systems (CSCO)’s AI Surge: Networking Giant Exceeds Revenue Forecasts We recently published a list of 15 Trending AI Stocks on Latest News and Ratings. In this article, we are going to take a look at where Cisco Systems, Inc. . 18 Nov 2024",0.0,2024-11-18
Cisco Systems Inc.,"AlphaStreet What to expect when Cisco Systems (CSCO) reports Q4 2024 earnings Technology company Cisco Systems, Inc. (NASDAQ: CSCO) is preparing to report fourth-quarter earnings next week. The company, which has dominated the network... . 8 Aug 2024",0.0,2024-08-08
Cisco Systems Inc.,"SiliconANGLE Cisco buys Armorblox to beef up cybersecurity with generative AI Cisco Systems Inc. said today it will acquire cybersecurity startup Armorblox Inc. to help protect email, cloud and office applications and enterprise... . 31 May 2023",0.6486,2023-05-31
Cisco Systems Inc.,PR Newswire Cisco Announces June 2024 Events with the Financial Community PRNewswire/ -- Cisco today announced that it will host and/or participate in the following events with the financial community in June: Cisco Investor Day... . 28 May 2024,0.0,2024-05-28
Cisco Systems Inc.,Seeking Alpha Cisco Systems: A Great Value And GARP Potential In An Overstretched Market (NASDAQ:CSCO) Cisco's focus on financial health and AI investments positions it for double-digit revenue growth. See why I rate CSCO stock a strong buy. . 15 Oct 2024,0.9081,2024-10-15
Cisco Systems Inc.,"Mergers & Acquisitions Cisco Reportedly Nears Investment in CoreWeave at $23B Valuation Cisco Systems Inc. (Nasdaq: CSCO) has agreed to invest in CoreWeave, a cloud-computing provider that's among the hottest startups in artificial intelligence. . 4 Oct 2024",0.6369,2024-10-04
Cisco Systems Inc.,SiliconANGLE Cisco unveils 'Identity Intelligence' to enhance cloud security with AI and networking integration Cisco Systems Inc. today announced new advancements in its Cisco Security Cloud that simplify security with artificial intelligence and protect against... . 6 Feb 2024,0.9325,2024-02-06
Cisco Systems Inc.,MarketWatch Cisco’s stock rises as demand stabilizes and revenue outlook impresses Cisco Systems Inc. shares were gaining in Wednesday's extended session after the networking and software company said customer demand was stabilizing. . 15 May 2024,0.7269,2024-05-15
Cisco Systems Inc.,Ropes & Gray From the Golden Shield to the Sword: The Expansion of the Alien Tort Statute to Reach U.S. Companies as Aiders and Abettors of Foreign Wrongs the U.S. Court of Appeals for the Ninth Circuit denied rehearing en banc in an Alien Tort Statute (“ATS”) case—Doe v. Cisco Systems—closely watched for its... . 23 Oct 2024,-0.4215,2024-10-23
Cisco Systems Inc.,"cyfirma Data Breach Investigation on Cisco CYFIRMA's investigation uncovered a significant data leak involving Cisco, where the notorious threat actor, “IntelBroker,” claimed responsibility for the... . 18 Oct 2024",-0.7845,2024-10-18
Cisco Systems Inc.,"StreetInsider Cisco Systems (CSCO) Announces Resignation of Ekta Singh-Bushell from Board On October 7, 2024, Ekta Singh-Bushell notified Cisco Systems (NASDAQ: CSCO) of her decision not to stand for re-election at Cisco's 2024 annual meeting of... . 11 Oct 2024",-0.296,2024-10-11
Cisco Systems Inc.,"SiliconANGLE Cisco Live Day 1 news brings together networking and security The 2024 edition of Cisco Systems Inc.'s global user event Cisco Live is particularly important, as artificial intelligence has redefined networking, security,... . 4 Jun 2024",0.7645,2024-06-04
Cisco Systems Inc.,Schaeffer's Investment Research Analyst Upgrades Cisco Systems Stock Shares of digital communications technology firm Cisco Systems Inc (NASDAQ:CSCO) are 1.6% higher in pre-market trading following a lofty bull note. . 11 Nov 2024,0.296,2024-11-11
Cisco Systems Inc.,"CRN Magazine Cisco Unveils $1B AI Startup Investment Fund, New AI Partnership With Nvidia Cisco Tuesday unveiled a new $1 billion global AI investment fund targeting strategic investments in startup companies that build offerings based on Cisco's... . 4 Jun 2024",0.0,2024-06-04
Cisco Systems Inc.,"Reuters Cisco to cut more than 4,000 jobs, lowers annual revenue forecast Cisco Systems said it would cut 5% of its global workforce, or more than 4000 jobs, and lowered its annual revenue target as the company navigates a tough... . 14 Feb 2024",-0.6369,2024-02-14
Cisco Systems Inc.,WSJ Cisco to Buy Cybersecurity Company Splunk in $28 Billion Cash Deal Cisco Systems CSCO -0.02%decrease; red down pointing triangle has struck a $28 billion deal to buy analytics and security-software company Splunk as the... . 21 Sept 2023,-0.25,
Cisco Systems Inc.,"Cisco Newsroom Cisco Launches 2024 AI Readiness Index The research found that from 2023 to 2024, global AI readiness in the enterprise has actually declined. Only 13% of companies today are fully ready to capture... . 19 Nov 2024",0.6997,
Cisco Systems Inc.,"Yahoo Finance Cisco Systems (CSCO) Surpasses Q1 Earnings and Revenue Estimates Cisco Systems (CSCO) came out with quarterly earnings of $0.91 per share, beating the Zacks Consensus Estimate of $0.87 per share. This compares to earnings... . 13 Nov 2024",0.1027,2024-11-13
Cisco Systems Inc.,"Investing.com India Cisco Systems Inc receives Investment Bank Analyst Rating Update By Investing.com Cisco Systems Inc receives Investment Bank Analyst Rating Update. Pro News. Published 17-08-2023, 04:42 pm. Cisco Systems Inc receives Investment Bank... . 17 Aug 2023",0.0,2023-08-17
Cisco Systems Inc.,"Pensions & Investments Judge dismisses 401(k) suit against Cisco about BlackRock target-date series A federal judge in San Jose, Calif. has rejected a claim by participants in a Cisco Systems Inc. 401(k) who accused the company and its fiduciaries of... . 24 May 2024",-0.6705,2024-05-24
